Datetime,Resolution code,Offshore/onshore,Region,Grid connection type,Measured & Upscaled,Most recent forecast,Most recent P10,Most recent P90,Day Ahead 11AM forecast,Day Ahead 11AM P10,Day Ahead 11AM P90,Day-ahead 6PM forecast,Day-ahead 6PM P10,Day-ahead 6PM P90,Week-ahead forecast,Week-ahead P10,Week-ahead P90,Monitored capacity,Load factor,Decremental bid Indicator
24-01-2018 23:45,PT15M,Onshore,Flanders,Dso,369.44,413.48,245.98,581.12,499.71,317.03,681.5,480.19,298.95,661.18,468.28,176.49,750.57,990.66,0.37,''
24-01-2018 23:30,PT15M,Onshore,Flanders,Elia,21.04,25.42,14.16,36.67,32,19.94,43.77,30.27,18.29,42.23,29.44,12.35,46.52,53.86,0.39,''
24-01-2018 23:30,PT15M,Offshore,Federal,Elia,787.13,631.97,508.15,783.64,794.2,674.38,867.59,783.14,673.13,872.69,691.38,462.56,849.25,877.2,0.9,''
24-01-2018 23:30,PT15M,Onshore,Wallonia,Dso,410.75,409.46,324.46,492.35,422.72,315.31,513.63,423.95,321.99,516.26,340.58,155.22,509.41,595.7,0.69,''
24-01-2018 23:30,PT15M,Onshore,Wallonia,Elia,62.22,68.07,47.7,88.44,71.38,49.78,92.87,75.33,54.04,96.59,65.88,29.56,97.63,104.5,0.6,''
24-01-2018 23:30,PT15M,Onshore,Flanders,Dso,424.17,435.14,269.63,600.76,515.61,331.87,697.67,495.26,313.07,677.03,469.5,177.6,751.74,990.66,0.43,''
24-01-2018 23:15,PT15M,Onshore,Wallonia,Elia,84.14,74.16,56.35,91.98,74.32,55.09,93.38,79.29,60.42,98.12,65.99,29.7,97.61,104.5,0.81,''
24-01-2018 23:15,PT15M,Offshore,Federal,Elia,808.92,617.36,489.05,778.21,794.4,674.08,868.05,782.77,672.37,873.04,692.12,463.75,849.5,877.2,0.92,''
24-01-2018 23:15,PT15M,Onshore,Flanders,Elia,24.08,26.59,15.55,37.62,32.6,20.46,44.29,30.88,18.85,42.87,29.52,12.45,46.58,53.86,0.45,''
24-01-2018 23:15,PT15M,Onshore,Flanders,Dso,462.35,456.8,293.27,620.39,531.51,346.72,713.84,510.32,327.2,692.86,470.72,178.71,752.9,990.66,0.47,''
24-01-2018 23:15,PT15M,Onshore,Wallonia,Dso,419.53,422.79,344.58,499.93,434.84,330.65,519.73,433.37,335.64,520.71,341.27,156.03,509.9,595.7,0.7,''
24-01-2018 23:00,PT15M,Offshore,Federal,Elia,792.26,602.75,469.95,772.79,794.6,673.77,868.52,782.4,671.62,873.39,692.86,464.92,849.76,877.2,0.9,''
24-01-2018 23:00,PT15M,Onshore,Flanders,Dso,468.32,478.45,316.92,640.02,547.41,361.56,730.01,525.39,341.32,708.71,471.95,179.82,754.07,990.66,0.47,''
24-01-2018 23:00,PT15M,Onshore,Wallonia,Elia,87.22,80.26,65,95.51,77.26,60.39,93.89,83.25,66.8,99.65,66.1,29.85,97.59,104.5,0.83,''
24-01-2018 23:00,PT15M,Onshore,Flanders,Elia,24.69,27.75,16.94,38.56,33.19,20.98,44.81,31.49,19.42,43.51,29.59,12.54,46.63,53.86,0.46,''
24-01-2018 23:00,PT15M,Onshore,Wallonia,Dso,426.78,436.13,364.72,507.5,446.96,345.99,525.83,442.78,349.28,525.17,341.96,156.82,510.38,595.7,0.72,''
24-01-2018 22:45,PT15M,Onshore,Flanders,Dso,477.66,499.8,341.37,658.22,561.81,377.29,741.93,538.27,355.79,719.97,473,180.96,754.83,990.66,0.48,''
24-01-2018 22:45,PT15M,Onshore,Wallonia,Dso,435.09,445.43,378.67,513.26,456.35,358.65,529.98,450.78,361.3,529.07,342.55,157.57,510.75,595.7,0.73,''
24-01-2018 22:45,PT15M,Offshore,Federal,Elia,787.09,584.43,445.5,762.67,793,670.05,868.88,782.53,670.88,873.88,693.46,465.82,849.94,877.2,0.9,''
24-01-2018 22:45,PT15M,Onshore,Wallonia,Elia,86.43,84.15,70.61,97.69,80.37,64.99,95.21,85.79,70.83,100.69,66.19,29.99,97.61,104.5,0.83,''
24-01-2018 22:45,PT15M,Onshore,Flanders,Elia,23.12,29.14,18.75,39.53,33.75,21.84,45.02,31.99,20.23,43.7,29.66,12.64,46.64,53.86,0.43,''
24-01-2018 22:30,PT15M,Onshore,Flanders,Elia,27.64,30.77,21,40.53,34.26,23.04,44.91,32.38,21.3,43.42,29.72,12.74,46.59,53.86,0.51,''
24-01-2018 22:30,PT15M,Onshore,Flanders,Dso,497.57,520.85,366.64,674.98,574.73,393.91,749.61,548.99,370.61,726.65,473.89,182.11,755.19,990.66,0.5,''
24-01-2018 22:30,PT15M,Onshore,Wallonia,Elia,87.11,85.84,73.17,98.51,83.65,68.86,97.34,86.9,72.51,101.26,66.27,30.12,97.68,104.5,0.83,''
24-01-2018 22:30,PT15M,Onshore,Wallonia,Dso,439.05,450.7,386.44,517.22,463.02,368.63,532.2,457.35,371.69,532.4,343.04,158.27,511.01,595.7,0.74,''
24-01-2018 22:30,PT15M,Offshore,Federal,Elia,780.82,562.39,415.71,747.87,789.62,662.92,869.13,783.15,670.16,874.52,693.9,466.42,850.04,877.2,0.89,''
24-01-2018 22:15,PT15M,Onshore,Flanders,Dso,529.14,541.9,391.9,691.74,587.64,410.54,757.28,559.7,385.43,733.34,474.76,183.27,755.53,990.66,0.53,''
24-01-2018 22:15,PT15M,Offshore,Federal,Elia,776.17,540.35,385.91,733.06,786.23,655.78,869.39,783.76,669.44,875.16,694.35,467.02,850.15,877.2,0.88,''
24-01-2018 22:15,PT15M,Onshore,Wallonia,Elia,88.62,87.53,75.73,99.33,86.93,72.74,99.46,88.01,74.18,101.82,66.35,30.26,97.75,104.5,0.85,''
24-01-2018 22:15,PT15M,Onshore,Flanders,Elia,35.04,32.39,23.25,41.52,34.77,24.23,44.8,32.77,22.37,43.15,29.77,12.83,46.54,53.86,0.65,''
24-01-2018 22:15,PT15M,Onshore,Wallonia,Dso,448.21,455.96,394.21,521.17,469.7,378.6,534.41,463.93,382.08,535.73,343.53,158.97,511.28,595.7,0.75,''
24-01-2018 22:00,PT15M,Onshore,Flanders,Dso,576.57,562.94,417.16,708.5,600.55,427.16,764.96,570.42,400.24,740.03,475.65,184.42,755.89,990.66,0.58,''
24-01-2018 22:00,PT15M,Onshore,Wallonia,Dso,477.76,461.23,401.98,525.12,476.37,388.58,536.63,470.5,392.47,539.07,344.02,159.67,511.55,595.7,0.8,''
24-01-2018 22:00,PT15M,Onshore,Flanders,Elia,37.31,34.01,25.5,42.51,35.29,25.43,44.7,33.16,23.43,42.87,29.83,12.93,46.49,53.86,0.69,''
24-01-2018 22:00,PT15M,Onshore,Wallonia,Elia,88.56,89.22,78.29,100.15,90.21,76.62,101.59,89.12,75.86,102.38,66.43,30.39,97.82,104.5,0.85,''
24-01-2018 22:00,PT15M,Offshore,Federal,Elia,672.58,518.31,356.12,718.26,782.84,648.64,869.64,784.38,668.71,875.8,694.8,467.62,850.26,877.2,0.77,''
24-01-2018 21:45,PT15M,Onshore,Wallonia,Dso,475.11,464.33,406.31,527.66,480.72,395.19,538.18,474.87,399.25,541.35,344.41,160.25,511.72,595.7,0.8,''
24-01-2018 21:45,PT15M,Offshore,Federal,Elia,607.86,492.31,323.41,705.8,781.9,645.91,870.05,782.68,664.79,876.18,695.21,468.19,850.32,877.2,0.69,''
24-01-2018 21:45,PT15M,Onshore,Wallonia,Elia,89.36,90.02,79.61,100.43,92.02,78.8,102.67,89.95,77.09,102.71,66.49,30.51,97.88,104.5,0.86,''
24-01-2018 21:45,PT15M,Onshore,Flanders,Elia,37.21,35.53,27.45,43.51,35.67,26.18,44.77,33.43,23.97,42.88,29.87,13.02,46.43,53.86,0.69,''
24-01-2018 21:45,PT15M,Onshore,Flanders,Dso,583.43,581.35,439,723.35,610.81,440.86,770.92,580.57,413.9,746.67,476.42,185.54,756.06,990.66,0.59,''
24-01-2018 21:30,PT15M,Onshore,Wallonia,Dso,478.65,465.27,407.19,528.8,482.75,398.45,539.07,477.03,402.43,542.57,344.69,160.72,511.83,595.7,0.8,''
24-01-2018 21:30,PT15M,Onshore,Flanders,Dso,600,597.15,457.43,736.31,618.42,451.63,775.17,590.16,426.39,753.3,477.09,186.6,756.06,990.66,0.61,''
24-01-2018 21:30,PT15M,Onshore,Flanders,Elia,37.99,36.95,29.11,44.52,35.92,26.48,45.03,33.58,23.98,43.17,29.91,13.11,46.38,53.86,0.71,''
24-01-2018 21:30,PT15M,Offshore,Federal,Elia,574.59,462.35,287.77,695.69,783.4,647.57,870.61,778.65,657.67,876.3,695.58,468.71,850.33,877.2,0.66,''
24-01-2018 21:30,PT15M,Onshore,Wallonia,Elia,88.35,89.93,79.69,100.18,92.38,79.29,102.72,90.5,77.89,102.79,66.55,30.61,97.92,104.5,0.85,''
24-01-2018 21:15,PT15M,Onshore,Flanders,Dso,623.97,612.95,475.86,749.27,626.01,462.4,779.43,599.76,438.87,759.92,477.76,187.68,756.05,990.66,0.63,''
24-01-2018 21:15,PT15M,Onshore,Wallonia,Elia,89.7,89.85,79.77,99.92,92.73,79.79,102.76,91.05,78.68,102.88,66.6,30.71,97.97,104.5,0.86,''
24-01-2018 21:15,PT15M,Offshore,Federal,Elia,515.31,432.39,252.14,685.58,784.91,649.23,871.18,774.62,650.54,876.42,695.95,469.23,850.35,877.2,0.59,''
24-01-2018 21:15,PT15M,Onshore,Wallonia,Dso,484.22,466.2,408.07,529.93,484.78,401.72,539.95,479.2,405.6,543.8,344.97,161.19,511.93,595.7,0.81,''
24-01-2018 21:15,PT15M,Onshore,Flanders,Elia,39.48,38.36,30.76,45.52,36.18,26.78,45.3,33.73,24,43.47,29.94,13.19,46.32,53.86,0.73,''
24-01-2018 21:00,PT15M,Onshore,Wallonia,Elia,87.47,89.76,79.85,99.67,93.09,80.28,102.81,91.6,79.48,102.97,66.65,30.81,98.02,104.5,0.84,''
24-01-2018 21:00,PT15M,Onshore,Flanders,Dso,645.09,628.74,494.29,762.23,633.62,473.17,783.68,609.36,451.36,766.55,478.43,188.74,756.05,990.66,0.65,''
24-01-2018 21:00,PT15M,Onshore,Flanders,Elia,40.3,39.78,32.42,46.53,36.43,27.07,45.56,33.88,24.01,43.76,29.98,13.28,46.26,53.86,0.75,''
24-01-2018 21:00,PT15M,Onshore,Wallonia,Dso,488.29,467.14,408.95,531.06,486.81,404.98,540.83,481.36,408.77,545.03,345.26,161.66,512.04,595.7,0.82,''
24-01-2018 21:00,PT15M,Offshore,Federal,Elia,497.61,402.43,216.5,675.46,786.42,650.9,871.74,770.6,643.42,876.54,696.32,469.75,850.37,877.2,0.57,''
24-01-2018 20:45,PT15M,Onshore,Wallonia,Elia,87.52,93.42,83.1,103.1,93.38,80.73,102.84,92.07,80.21,103.01,66.69,30.88,98.06,104.5,0.84,''
24-01-2018 20:45,PT15M,Onshore,Flanders,Elia,39.57,40.23,31.61,48.32,37.2,28.2,45.94,34.82,25.31,44.3,30.01,13.34,46.21,53.86,0.73,''
24-01-2018 20:45,PT15M,Offshore,Federal,Elia,457.37,772.3,647.3,875.45,785.04,653.03,870.32,768.16,642.01,874.25,696.76,470.48,850.37,877.2,0.52,''
24-01-2018 20:45,PT15M,Onshore,Flanders,Dso,646.49,659.65,512.75,803.97,644.9,489.1,790.17,621.94,468.28,774.66,479.07,189.69,756.12,990.66,0.65,''
24-01-2018 20:45,PT15M,Onshore,Wallonia,Dso,482.5,484.29,417.29,543.8,488.14,407.44,541.54,483.1,411.34,546.04,345.44,161.95,512.1,595.7,0.81,''
24-01-2018 20:30,PT15M,Onshore,Flanders,Elia,41.1,41.19,33.23,48.66,38.47,30.16,46.43,36.54,27.89,45.09,30.04,13.4,46.18,53.86,0.76,''
24-01-2018 20:30,PT15M,Offshore,Federal,Elia,387.05,761.24,631.05,871.96,780.79,655.62,866.93,767.32,646.31,869.55,697.28,471.41,850.35,877.2,0.44,''
24-01-2018 20:30,PT15M,Onshore,Wallonia,Elia,88.85,93.38,83.08,103.07,93.62,81.13,102.86,92.47,80.89,103.01,66.72,30.92,98.11,104.5,0.85,''
24-01-2018 20:30,PT15M,Onshore,Flanders,Dso,671.23,676.97,535.92,815.13,659.85,510.17,798.87,637.51,489.61,784.27,479.68,190.53,756.28,990.66,0.68,''
24-01-2018 20:30,PT15M,Onshore,Wallonia,Dso,485.99,484.08,417.5,543.16,488.78,409.12,542.06,484.42,413.29,546.84,345.51,162.06,512.09,595.7,0.82,''
24-01-2018 20:15,PT15M,Onshore,Wallonia,Elia,88.48,93.34,83.06,103.04,93.86,81.53,102.88,92.87,81.57,103.01,66.76,30.97,98.15,104.5,0.85,''
24-01-2018 20:15,PT15M,Onshore,Wallonia,Dso,479.8,483.87,417.7,542.52,489.42,410.81,542.59,485.74,415.23,547.63,345.57,162.17,512.1,595.7,0.81,''
24-01-2018 20:15,PT15M,Onshore,Flanders,Dso,682.25,694.29,559.08,826.29,674.8,531.26,807.58,653.07,510.95,793.88,480.29,191.36,756.44,990.66,0.69,''
24-01-2018 20:15,PT15M,Onshore,Flanders,Elia,43.79,42.14,34.86,48.99,39.74,32.12,46.92,38.27,30.48,45.87,30.06,13.46,46.14,53.86,0.81,''
24-01-2018 20:15,PT15M,Offshore,Federal,Elia,244.73,750.18,614.79,868.47,776.53,658.21,863.53,766.47,650.62,864.86,697.79,472.34,850.34,877.2,0.28,''
24-01-2018 20:00,PT15M,Onshore,Wallonia,Dso,474.91,483.66,417.9,541.89,490.06,412.49,543.11,487.05,417.19,548.43,345.63,162.28,512.1,595.7,0.8,''
24-01-2018 20:00,PT15M,Onshore,Flanders,Dso,691.19,711.61,582.26,837.45,689.75,552.33,816.28,668.64,532.28,803.49,480.9,192.2,756.6,990.66,0.7,''
24-01-2018 20:00,PT15M,Onshore,Flanders,Elia,44.61,43.1,36.48,49.33,41.02,34.08,47.41,39.99,33.07,46.66,30.08,13.52,46.1,53.86,0.83,''
24-01-2018 20:00,PT15M,Onshore,Wallonia,Elia,85.78,93.3,83.05,103.01,94.1,81.93,102.9,93.26,82.25,103,66.79,31.01,98.2,104.5,0.82,''
24-01-2018 20:00,PT15M,Offshore,Federal,Elia,266.23,739.11,598.54,864.98,772.28,660.8,860.14,765.63,654.92,860.16,698.3,473.27,850.32,877.2,0.3,''
24-01-2018 19:45,PT15M,Onshore,Flanders,Dso,709.97,724.31,601.16,843.77,703.29,571.55,824.08,684.03,553.48,812.8,481.51,192.8,757.18,990.66,0.72,''
24-01-2018 19:45,PT15M,Onshore,Flanders,Elia,45.63,43.84,37.76,49.54,41.98,35.51,47.81,41.27,34.92,47.28,30.1,13.55,46.08,53.86,0.85,''
24-01-2018 19:45,PT15M,Onshore,Wallonia,Dso,478.13,482.87,417.18,541.29,490.24,413.4,543.46,487.95,418.47,548.69,345.59,162.13,512.13,595.7,0.8,''
24-01-2018 19:45,PT15M,Onshore,Wallonia,Elia,87.48,93.19,82.9,103.01,94.14,82,102.92,93.46,82.54,103.02,66.81,31,98.26,104.5,0.84,''
24-01-2018 19:45,PT15M,Offshore,Federal,Elia,285.05,741.8,603.07,864.98,765.11,658.19,853.95,758.27,650.17,851.5,698.99,474.65,850.7,877.2,0.32,''
24-01-2018 19:30,PT15M,Onshore,Flanders,Dso,715.73,732.4,615.78,845.22,715.4,588.92,830.97,699.28,574.53,821.82,482.12,193.19,758.18,990.66,0.72,''
24-01-2018 19:30,PT15M,Onshore,Flanders,Elia,46.09,44.38,38.7,49.62,42.64,36.42,48.11,42.09,36.03,47.72,30.11,13.57,46.09,53.86,0.86,''
24-01-2018 19:30,PT15M,Offshore,Federal,Elia,172.6,758.23,628.4,868.47,755.05,650.38,844.96,744.39,636.36,838.88,699.86,476.48,851.47,877.2,0.2,''
24-01-2018 19:30,PT15M,Onshore,Wallonia,Elia,87.95,93,82.61,103.04,93.99,81.72,102.95,93.44,82.44,103.05,66.82,30.95,98.32,104.5,0.84,''
24-01-2018 19:30,PT15M,Onshore,Wallonia,Dso,475.75,481.5,415.54,540.74,489.93,413.55,543.65,488.43,419.09,548.42,345.43,161.71,512.18,595.7,0.8,''
24-01-2018 19:15,PT15M,Onshore,Flanders,Elia,46.15,44.92,39.64,49.7,43.29,37.32,48.41,42.91,37.14,48.16,30.12,13.58,46.11,53.86,0.86,''
24-01-2018 19:15,PT15M,Onshore,Wallonia,Elia,83.63,92.8,82.33,103.07,93.84,81.45,102.97,93.43,82.35,103.08,66.83,30.9,98.39,104.5,0.8,''
24-01-2018 19:15,PT15M,Onshore,Flanders,Dso,714.79,740.48,630.41,846.67,727.53,606.27,837.87,714.53,595.58,830.84,482.74,193.57,759.19,990.66,0.72,''
24-01-2018 19:15,PT15M,Offshore,Federal,Elia,82.19,774.65,653.72,871.96,744.98,642.57,835.96,730.5,622.56,826.26,700.73,478.31,852.25,877.2,0.09,''
24-01-2018 19:15,PT15M,Onshore,Wallonia,Dso,472.44,480.12,413.89,540.19,489.62,413.69,543.82,488.9,419.7,548.15,345.27,161.3,512.24,595.7,0.79,''
24-01-2018 19:00,PT15M,Onshore,Flanders,Elia,46.48,45.46,40.59,49.79,43.94,38.22,48.71,43.74,38.25,48.61,30.13,13.6,46.12,53.86,0.86,''
24-01-2018 19:00,PT15M,Offshore,Federal,Elia,135.34,791.08,679.04,875.45,734.91,634.76,826.97,716.62,608.76,813.64,701.6,480.14,853.03,877.2,0.15,''
24-01-2018 19:00,PT15M,Onshore,Flanders,Dso,724.9,748.57,645.04,848.13,739.64,623.64,844.76,729.78,616.63,839.85,483.36,193.96,760.19,990.66,0.73,''
24-01-2018 19:00,PT15M,Onshore,Wallonia,Elia,80.96,92.61,82.04,103.09,93.69,81.18,103,93.42,82.26,103.1,66.83,30.85,98.45,104.5,0.77,''
24-01-2018 19:00,PT15M,Onshore,Wallonia,Dso,467.78,478.74,412.25,539.63,489.32,413.83,544,489.38,420.32,547.88,345.11,160.88,512.29,595.7,0.79,''
24-01-2018 18:45,PT15M,Onshore,Flanders,Dso,737.49,753.54,653.95,849.02,748.56,635.98,850.83,740.74,630.93,846.91,484.11,194.16,761.56,990.66,0.74,''
24-01-2018 18:45,PT15M,Onshore,Wallonia,Elia,86.26,92.44,81.79,103.07,93.54,80.83,103.05,93.39,82.09,103.13,66.84,30.76,98.53,104.5,0.83,''
24-01-2018 18:45,PT15M,Offshore,Federal,Elia,317.68,800.13,697.48,875.51,737.29,642.17,825.94,721.1,618.75,813.47,702.73,482.58,853.49,877.2,0.36,''
24-01-2018 18:45,PT15M,Onshore,Flanders,Elia,46.62,45.74,41.1,49.79,44.44,38.89,49,44.31,38.98,48.95,30.14,13.59,46.15,53.86,0.87,''
24-01-2018 18:45,PT15M,Onshore,Wallonia,Dso,467.86,477.53,411.04,539.17,489.3,414.01,544.53,489.52,420.14,547.98,344.85,160.2,512.3,595.7,0.79,''
24-01-2018 18:30,PT15M,Offshore,Federal,Elia,544.21,801.81,709.04,872.14,752.11,664.79,832.85,743.94,652.53,825.77,704.11,485.63,853.64,877.2,0.62,''
24-01-2018 18:30,PT15M,Onshore,Flanders,Dso,748.21,755.39,657.16,849.34,754.3,643.29,856.1,747.42,638.47,851.99,484.98,194.18,763.3,990.66,0.76,''
24-01-2018 18:30,PT15M,Onshore,Wallonia,Elia,89.62,92.28,81.57,102.98,93.38,80.39,103.11,93.36,81.86,103.17,66.85,30.63,98.63,104.5,0.86,''
24-01-2018 18:30,PT15M,Onshore,Wallonia,Dso,470.99,476.48,410.26,538.81,489.58,414.22,545.4,489.3,419.18,548.43,344.51,159.27,512.29,595.7,0.79,''
24-01-2018 18:30,PT15M,Onshore,Flanders,Elia,46.8,45.76,41.17,49.71,44.79,39.31,49.29,44.62,39.32,49.18,30.16,13.56,46.2,53.86,0.87,''
24-01-2018 18:15,PT15M,Onshore,Flanders,Elia,46.54,45.78,41.25,49.64,45.14,39.74,49.58,44.92,39.66,49.42,30.17,13.54,46.26,53.86,0.86,''
24-01-2018 18:15,PT15M,Onshore,Wallonia,Elia,89,92.13,81.35,102.89,93.23,79.96,103.17,93.32,81.63,103.2,66.86,30.5,98.73,104.5,0.85,''
24-01-2018 18:15,PT15M,Onshore,Wallonia,Dso,474.81,475.43,409.47,538.44,489.85,414.43,546.28,489.09,418.21,548.88,344.16,158.34,512.28,595.7,0.8,''
24-01-2018 18:15,PT15M,Onshore,Flanders,Dso,754.89,757.26,660.36,849.66,760.02,650.6,861.36,754.1,646.02,857.07,485.85,194.19,765.04,990.66,0.76,''
24-01-2018 18:15,PT15M,Offshore,Federal,Elia,711.85,803.48,720.59,868.76,766.93,687.41,839.77,766.78,686.32,838.06,705.49,488.68,853.79,877.2,0.81,''
24-01-2018 18:00,PT15M,Onshore,Flanders,Elia,46.84,45.79,41.32,49.57,45.49,40.17,49.86,45.23,39.99,49.66,30.18,13.51,46.31,53.86,0.87,''
24-01-2018 18:00,PT15M,Onshore,Wallonia,Dso,480.23,474.38,408.69,538.07,490.12,414.64,547.15,488.88,417.24,549.34,343.81,157.41,512.26,595.7,0.81,''
24-01-2018 18:00,PT15M,Onshore,Flanders,Dso,761.55,759.11,663.57,849.98,765.75,657.91,866.63,760.78,653.56,862.15,486.71,194.2,766.79,990.66,0.77,''
24-01-2018 18:00,PT15M,Offshore,Federal,Elia,837.28,805.16,732.15,865.38,781.75,710.04,846.7,789.62,720.1,850.35,706.87,491.73,853.93,877.2,0.95,''
24-01-2018 18:00,PT15M,Onshore,Wallonia,Elia,87.15,91.97,81.13,102.81,93.07,79.53,103.24,93.28,81.4,103.23,66.87,30.36,98.83,104.5,0.83,''
24-01-2018 17:45,PT15M,Onshore,Flanders,Elia,46.77,45.8,41.43,49.49,45.67,40.4,50.01,45.44,40.22,49.81,30.19,13.46,46.37,53.86,0.87,''
24-01-2018 17:45,PT15M,Onshore,Wallonia,Elia,86.02,91.78,80.89,102.67,93.03,79.34,103.3,93.29,81.29,103.27,66.88,30.2,98.93,104.5,0.82,''
24-01-2018 17:45,PT15M,Offshore,Federal,Elia,841.96,808.49,743.86,863.42,792.09,727.29,850.7,802.25,740.51,856.21,708.42,495.19,854.09,877.2,0.96,''
24-01-2018 17:45,PT15M,Onshore,Flanders,Dso,756.32,760.41,666.15,849.93,769.49,662.87,869.67,765.55,659.2,865.62,487.65,194.08,768.7,990.66,0.76,''
24-01-2018 17:45,PT15M,Onshore,Wallonia,Dso,475.71,473.71,408.65,537.59,490.34,414.33,548.1,488.67,416.03,550.13,343.38,156.28,512.25,595.7,0.8,''
24-01-2018 17:30,PT15M,Onshore,Flanders,Dso,744.15,761.15,668.13,849.52,771.22,665.47,870.51,768.42,662.93,867.48,488.66,193.82,770.79,990.66,0.75,''
24-01-2018 17:30,PT15M,Onshore,Wallonia,Dso,469.52,473.44,409.35,537.01,490.52,413.5,549.14,488.45,414.57,551.26,342.86,154.97,512.24,595.7,0.79,''
24-01-2018 17:30,PT15M,Onshore,Flanders,Elia,46.57,45.8,41.58,49.4,45.67,40.44,50.03,45.53,40.33,49.87,30.2,13.4,46.44,53.86,0.86,''
24-01-2018 17:30,PT15M,Onshore,Wallonia,Elia,81.52,91.55,80.63,102.47,93.13,79.38,103.34,93.34,81.32,103.32,66.88,30.01,99.05,104.5,0.78,''
24-01-2018 17:30,PT15M,Offshore,Federal,Elia,841.54,813.46,755.71,862.87,797.94,739.16,851.79,804.66,747.55,855.62,710.14,499.04,854.25,877.2,0.96,''
24-01-2018 17:15,PT15M,Onshore,Flanders,Dso,743.01,761.89,670.1,849.12,772.95,668.08,871.34,771.28,666.65,869.35,489.68,193.55,772.88,990.66,0.75,''
24-01-2018 17:15,PT15M,Onshore,Wallonia,Elia,79.63,91.32,80.37,102.28,93.22,79.42,103.39,93.38,81.34,103.37,66.89,29.81,99.16,104.5,0.76,''
24-01-2018 17:15,PT15M,Onshore,Flanders,Elia,45.83,45.8,41.72,49.31,45.67,40.48,50.04,45.62,40.44,49.93,30.21,13.34,46.5,53.86,0.85,''
24-01-2018 17:15,PT15M,Onshore,Wallonia,Dso,470.41,473.16,410.05,536.44,490.7,412.66,550.17,488.23,413.11,552.39,342.35,153.66,512.22,595.7,0.79,''
24-01-2018 17:15,PT15M,Offshore,Federal,Elia,842.85,818.43,767.56,862.31,803.8,751.03,852.88,807.07,754.59,855.04,711.86,502.89,854.4,877.2,0.96,''
24-01-2018 17:00,PT15M,Onshore,Wallonia,Elia,80.14,91.1,80.11,102.08,93.32,79.47,103.43,93.43,81.36,103.41,66.89,29.62,99.28,104.5,0.77,''
24-01-2018 17:00,PT15M,Offshore,Federal,Elia,842.59,823.4,779.42,861.76,809.65,762.91,853.97,809.48,761.63,854.45,713.58,506.75,854.56,877.2,0.96,''
24-01-2018 17:00,PT15M,Onshore,Wallonia,Dso,473.58,472.88,410.74,535.86,490.88,411.83,551.21,488.01,411.65,553.52,341.83,152.34,512.2,595.7,0.79,''
24-01-2018 17:00,PT15M,Onshore,Flanders,Elia,44.74,45.8,41.86,49.22,45.67,40.51,50.05,45.72,40.55,49.98,30.22,13.28,46.56,53.86,0.83,''
24-01-2018 17:00,PT15M,Onshore,Flanders,Dso,747.76,762.63,672.07,848.71,774.68,670.68,872.19,774.15,670.38,871.21,490.68,193.29,774.96,990.66,0.75,''
24-01-2018 16:45,PT15M,Onshore,Flanders,Elia,45.05,45.78,41.95,49.15,45.71,40.61,50.04,45.78,40.67,50,30.23,13.22,46.63,53.86,0.84,''
24-01-2018 16:45,PT15M,Onshore,Wallonia,Dso,481.43,472.6,411.2,535.34,490.91,410.97,551.9,487.88,410.7,554.16,341.25,150.92,512.16,595.7,0.81,''
24-01-2018 16:45,PT15M,Offshore,Federal,Elia,841.78,826.48,784.16,861.64,812.77,770.26,853.57,810.55,766.33,852.89,715.35,510.7,854.72,877.2,0.96,''
24-01-2018 16:45,PT15M,Onshore,Flanders,Dso,762.9,763.19,673.71,848.29,776.07,672.66,872.72,776.39,673.23,872.55,491.67,192.96,777.19,990.66,0.77,''
24-01-2018 16:45,PT15M,Onshore,Wallonia,Elia,83.3,90.86,79.86,101.85,93.41,79.13,103.48,93.46,81.16,103.46,66.89,29.41,99.39,104.5,0.8,''
24-01-2018 16:30,PT15M,Onshore,Flanders,Elia,44.91,45.76,42,49.1,45.78,40.76,50,45.82,40.8,49.96,30.23,13.14,46.71,53.86,0.83,''
24-01-2018 16:30,PT15M,Onshore,Flanders,Dso,762.36,763.58,675.04,847.86,777.14,674.01,872.96,778.02,675.19,873.36,492.64,192.55,779.56,990.66,0.77,''
24-01-2018 16:30,PT15M,Offshore,Federal,Elia,842.64,827.67,781.79,861.95,813.14,773.09,851.69,810.3,768.67,850.36,717.17,514.76,854.87,877.2,0.96,''
24-01-2018 16:30,PT15M,Onshore,Wallonia,Elia,82.72,90.6,79.61,101.59,93.5,78.41,103.52,93.48,80.76,103.51,66.88,29.18,99.5,104.5,0.79,''
24-01-2018 16:30,PT15M,Onshore,Wallonia,Dso,480.87,472.35,411.44,534.9,490.79,410.08,552.25,487.84,410.26,554.31,340.59,149.39,512.07,595.7,0.81,''
24-01-2018 16:15,PT15M,Offshore,Federal,Elia,839.84,828.86,779.43,862.26,813.52,775.93,849.8,810.04,771.02,847.82,718.99,518.82,855.02,877.2,0.96,''
24-01-2018 16:15,PT15M,Onshore,Wallonia,Dso,488.1,472.08,411.68,534.46,490.67,409.2,552.6,487.8,409.81,554.48,339.92,147.87,511.99,595.7,0.82,''
24-01-2018 16:15,PT15M,Onshore,Flanders,Dso,776.18,763.97,676.35,847.42,778.2,675.37,873.2,779.65,677.16,874.17,493.61,192.15,781.91,990.66,0.78,''
24-01-2018 16:15,PT15M,Onshore,Flanders,Elia,45.3,45.73,42.04,49.04,45.85,40.92,49.96,45.86,40.93,49.93,30.24,13.07,46.78,53.86,0.84,''
